log_file,run_id,task_name,run_index,phase,scenario_name,scenario_type,delay_ms,requested_delay_ms,jitter_ms,loss_pct,bandwidth_kbit,main_effect_axis,match_id,side,success,rounds,reviewer_rejections,elapsed_seconds,total_tokens,quality_score,ground_truth_score,ground_truth_passed,retry_count,timeout_count,total_error_count,eval_mode,final_answer_length,n_messages
research_summary__tier9_exploratory_scan__t9_scan_loss85__run1__3c20910e.json,3c20910e,research_summary,1,tier9_exploratory_scan,t9_scan_loss85,critical_threshold_scan,0,0,0,85,,,,,False,1,0,9.01,99,,1,False,2,0,5,heuristic,0,3
research_summary__tier9_exploratory_scan__t9_scan_loss85__run2__0b2c5531.json,0b2c5531,research_summary,2,tier9_exploratory_scan,t9_scan_loss85,critical_threshold_scan,0,0,0,85,,,,,False,1,0,425.62,283,,1,False,2,3,5,heuristic,737,4
research_summary__tier9_exploratory_scan__t9_scan_loss85__run3__c5d96c81.json,c5d96c81,research_summary,3,tier9_exploratory_scan,t9_scan_loss85,critical_threshold_scan,0,0,0,85,,,,,False,2,0,441.02,271,,4,True,2,3,5,heuristic,690,4
research_summary__tier9_exploratory_scan__t9_scan_loss90__run1__b577a680.json,b577a680,research_summary,1,tier9_exploratory_scan,t9_scan_loss90,critical_threshold_scan,0,0,0,90,,,,,False,1,0,9.23,99,,1,False,2,0,5,heuristic,0,3
research_summary__tier9_exploratory_scan__t9_scan_loss90__run2__beb38ba3.json,beb38ba3,research_summary,2,tier9_exploratory_scan,t9_scan_loss90,critical_threshold_scan,0,0,0,90,,,,,False,1,0,45.32,99,,1,False,2,0,5,heuristic,0,3
research_summary__tier9_exploratory_scan__t9_scan_loss90__run3__9f684daa.json,9f684daa,research_summary,3,tier9_exploratory_scan,t9_scan_loss90,critical_threshold_scan,0,0,0,90,,,,,False,1,0,130.43,99,,1,False,2,1,5,heuristic,0,3
research_summary__tier9_exploratory_scan__t9_scan_loss95__run1__e84ca947.json,e84ca947,research_summary,1,tier9_exploratory_scan,t9_scan_loss95,critical_threshold_scan,0,0,0,95,,,,,False,1,0,9.23,99,,1,False,2,0,5,heuristic,0,3
research_summary__tier9_exploratory_scan__t9_scan_loss95__run2__f330c995.json,f330c995,research_summary,2,tier9_exploratory_scan,t9_scan_loss95,critical_threshold_scan,0,0,0,95,,,,,False,1,0,129.37,99,,1,False,2,1,5,heuristic,0,3
research_summary__tier9_exploratory_scan__t9_scan_loss95__run3__c536766e.json,c536766e,research_summary,3,tier9_exploratory_scan,t9_scan_loss95,critical_threshold_scan,0,0,0,95,,,,,False,1,0,9.24,99,,1,False,2,0,5,heuristic,0,3
research_summary__tier9_exploratory_scan__t9_scan_loss99__run1__7b12a86d.json,7b12a86d,research_summary,1,tier9_exploratory_scan,t9_scan_loss99,critical_threshold_scan,0,0,0,99,,,,,False,1,0,9.25,99,,1,False,2,0,5,heuristic,0,3
research_summary__tier9_exploratory_scan__t9_scan_loss99__run2__63e1de7b.json,63e1de7b,research_summary,2,tier9_exploratory_scan,t9_scan_loss99,critical_threshold_scan,0,0,0,99,,,,,False,1,0,9.25,99,,1,False,2,0,5,heuristic,0,3
research_summary__tier9_exploratory_scan__t9_scan_loss99__run3__25d80ebd.json,25d80ebd,research_summary,3,tier9_exploratory_scan,t9_scan_loss99,critical_threshold_scan,0,0,0,99,,,,,False,1,0,9.26,99,,1,False,2,0,5,heuristic,0,3
