log_file,run_id,task_name,run_index,phase,scenario_name,scenario_type,delay_ms,requested_delay_ms,jitter_ms,loss_pct,bandwidth_kbit,main_effect_axis,match_id,side,success,rounds,reviewer_rejections,elapsed_seconds,total_tokens,quality_score,ground_truth_score,ground_truth_passed,retry_count,timeout_count,total_error_count,eval_mode,final_answer_length,n_messages
research_summary__tier7_ingress__both__t7in_bw50__run1__abe56fc1.json,abe56fc1,research_summary,1,tier7_ingress__both,t7in_bw50,ingress_subset,0,0,0,0,50,,,,False,1,0,1090.73,99,,1,False,2,3,5,heuristic,0,3
research_summary__tier7_ingress__both__t7in_bw50__run2__a28047b1.json,a28047b1,research_summary,2,tier7_ingress__both,t7in_bw50,ingress_subset,0,0,0,0,50,,,,False,1,0,1090.55,99,,1,False,2,3,5,heuristic,0,3
research_summary__tier7_ingress__both__t7in_bw50__run3__6ecc9ea7.json,6ecc9ea7,research_summary,3,tier7_ingress__both,t7in_bw50,ingress_subset,0,0,0,0,50,,,,False,1,0,1090.01,99,,1,False,2,3,5,heuristic,0,3
research_summary__tier7_ingress__both__t7in_bw50__run4__c988e306.json,c988e306,research_summary,4,tier7_ingress__both,t7in_bw50,ingress_subset,0,0,0,0,50,,,,True,3,0,772.03,235,5,3,False,0,1,2,heuristic,613,4
research_summary__tier7_ingress__both__t7in_bw50__run5__341caba1.json,341caba1,research_summary,5,tier7_ingress__both,t7in_bw50,ingress_subset,0,0,0,0,50,,,,True,3,0,553.3,306,5,4,True,0,1,2,heuristic,881,4
research_summary__tier7_ingress__both__t7in_delay1000__run1__ad77bf1b.json,ad77bf1b,research_summary,1,tier7_ingress__both,t7in_delay1000,ingress_subset,1000,1000,0,0,,,,,False,1,0,1108.41,99,,1,False,2,3,5,heuristic,0,3
research_summary__tier7_ingress__both__t7in_delay1000__run2__2262ec25.json,2262ec25,research_summary,2,tier7_ingress__both,t7in_delay1000,ingress_subset,1000,1000,0,0,,,,,False,1,0,1108.95,99,,1,False,2,3,5,heuristic,0,3
research_summary__tier7_ingress__both__t7in_delay1000__run3__f1b16178.json,f1b16178,research_summary,3,tier7_ingress__both,t7in_delay1000,ingress_subset,1000,1000,0,0,,,,,False,1,0,1108.2,99,,1,False,2,3,5,heuristic,0,3
research_summary__tier7_ingress__both__t7in_delay1000__run4__4ff9928c.json,4ff9928c,research_summary,4,tier7_ingress__both,t7in_delay1000,ingress_subset,1000,1000,0,0,,,,,False,1,0,1107.44,99,,1,False,2,3,5,heuristic,0,3
research_summary__tier7_ingress__both__t7in_delay1000__run5__b0ec5a81.json,b0ec5a81,research_summary,5,tier7_ingress__both,t7in_delay1000,ingress_subset,1000,1000,0,0,,,,,False,1,0,1107.78,99,,1,False,2,3,5,heuristic,0,3
research_summary__tier7_ingress__both__t7in_loss75__run1__6f224615.json,6f224615,research_summary,1,tier7_ingress__both,t7in_loss75,ingress_subset,0,0,0,75,,,,,False,1,0,291.48,99,,1,False,2,0,5,heuristic,0,3
research_summary__tier7_ingress__both__t7in_loss75__run2__30a28611.json,30a28611,research_summary,2,tier7_ingress__both,t7in_loss75,ingress_subset,0,0,0,75,,,,,False,1,0,270.14,99,,1,False,2,0,5,heuristic,0,3
research_summary__tier7_ingress__both__t7in_loss75__run3__8747470e.json,8747470e,research_summary,3,tier7_ingress__both,t7in_loss75,ingress_subset,0,0,0,75,,,,,False,1,0,277.03,99,,1,False,2,2,5,heuristic,0,3
research_summary__tier7_ingress__both__t7in_loss75__run4__bacf4ebb.json,bacf4ebb,research_summary,4,tier7_ingress__both,t7in_loss75,ingress_subset,0,0,0,75,,,,,False,1,0,349.02,99,,1,False,2,1,5,heuristic,0,3
research_summary__tier7_ingress__both__t7in_loss75__run5__4f116118.json,4f116118,research_summary,5,tier7_ingress__both,t7in_loss75,ingress_subset,0,0,0,75,,,,,False,1,0,115.46,99,,1,False,2,0,5,heuristic,0,3
