log_file,run_id,task_name,run_index,phase,scenario_name,scenario_type,delay_ms,requested_delay_ms,jitter_ms,loss_pct,bandwidth_kbit,main_effect_axis,match_id,side,success,rounds,reviewer_rejections,elapsed_seconds,total_tokens,quality_score,ground_truth_score,ground_truth_passed,retry_count,timeout_count,total_error_count,eval_mode,final_answer_length,n_messages
planning_decision__tier8_fixed_timeout__adaptive_timeout__t8_loss75__run5__562af6b1.json,562af6b1,planning_decision,5,tier8_fixed_timeout__adaptive_timeout,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,190.69,268,5,5,True,0,0,0,heuristic,808,3
research_summary__tier8_fixed_timeout__adaptive_timeout__t8_loss65__run1__d5a0476f.json,d5a0476f,research_summary,1,tier8_fixed_timeout__adaptive_timeout,t8_loss65,main_effect,0,0,0,65,,loss,,,True,3,0,220.88,234,5,3,False,0,0,0,heuristic,701,3
research_summary__tier8_fixed_timeout__adaptive_timeout__t8_loss65__run2__27ff7578.json,27ff7578,research_summary,2,tier8_fixed_timeout__adaptive_timeout,t8_loss65,main_effect,0,0,0,65,,loss,,,True,3,0,288.24,264,5,3,False,0,0,0,heuristic,855,3
research_summary__tier8_fixed_timeout__adaptive_timeout__t8_loss65__run3__3bec4194.json,3bec4194,research_summary,3,tier8_fixed_timeout__adaptive_timeout,t8_loss65,main_effect,0,0,0,65,,loss,,,True,3,0,302.8,215,5,3,False,0,0,0,heuristic,665,3
research_summary__tier8_fixed_timeout__adaptive_timeout__t8_loss65__run4__59949030.json,59949030,research_summary,4,tier8_fixed_timeout__adaptive_timeout,t8_loss65,main_effect,0,0,0,65,,loss,,,True,3,0,332.63,565,5,5,True,0,0,0,heuristic,2056,3
research_summary__tier8_fixed_timeout__adaptive_timeout__t8_loss65__run5__91eeb26b.json,91eeb26b,research_summary,5,tier8_fixed_timeout__adaptive_timeout,t8_loss65,main_effect,0,0,0,65,,loss,,,True,3,0,269.51,244,5,3,False,0,0,0,heuristic,791,3
research_summary__tier8_fixed_timeout__adaptive_timeout__t8_loss70__run1__9db90f39.json,9db90f39,research_summary,1,tier8_fixed_timeout__adaptive_timeout,t8_loss70,main_effect,0,0,0,70,,loss,,,True,3,0,1036.98,242,5,4,True,0,0,0,heuristic,769,3
research_summary__tier8_fixed_timeout__adaptive_timeout__t8_loss70__run2__6f30602b.json,6f30602b,research_summary,2,tier8_fixed_timeout__adaptive_timeout,t8_loss70,main_effect,0,0,0,70,,loss,,,True,3,0,737.29,394,5,4,True,0,0,0,heuristic,1362,3
research_summary__tier8_fixed_timeout__adaptive_timeout__t8_loss70__run3__58e2dc06.json,58e2dc06,research_summary,3,tier8_fixed_timeout__adaptive_timeout,t8_loss70,main_effect,0,0,0,70,,loss,,,True,3,0,241.94,288,5,4,True,0,0,0,heuristic,939,3
research_summary__tier8_fixed_timeout__adaptive_timeout__t8_loss70__run4__1abc5d78.json,1abc5d78,research_summary,4,tier8_fixed_timeout__adaptive_timeout,t8_loss70,main_effect,0,0,0,70,,loss,,,True,3,0,339.86,572,5,5,True,0,0,0,heuristic,2067,3
research_summary__tier8_fixed_timeout__adaptive_timeout__t8_loss70__run5__30ed0e1f.json,30ed0e1f,research_summary,5,tier8_fixed_timeout__adaptive_timeout,t8_loss70,main_effect,0,0,0,70,,loss,,,True,3,0,197.57,240,5,5,True,0,0,0,heuristic,764,3
research_summary__tier8_fixed_timeout__adaptive_timeout__t8_loss75__run1__70017696.json,70017696,research_summary,1,tier8_fixed_timeout__adaptive_timeout,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,206.61,260,5,2,False,0,0,0,heuristic,781,3
research_summary__tier8_fixed_timeout__adaptive_timeout__t8_loss75__run2__2585b1a5.json,2585b1a5,research_summary,2,tier8_fixed_timeout__adaptive_timeout,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,293.8,285,5,4,True,0,0,0,heuristic,933,3
research_summary__tier8_fixed_timeout__adaptive_timeout__t8_loss75__run3__81a7a7f9.json,81a7a7f9,research_summary,3,tier8_fixed_timeout__adaptive_timeout,t8_loss75,main_effect,0,0,0,75,,loss,,,True,6,1,779.37,718,5,4,True,0,0,1,heuristic,969,6
research_summary__tier8_fixed_timeout__adaptive_timeout__t8_loss75__run4__2083a76f.json,2083a76f,research_summary,4,tier8_fixed_timeout__adaptive_timeout,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,284.86,223,5,4,True,0,0,0,heuristic,687,3
research_summary__tier8_fixed_timeout__adaptive_timeout__t8_loss75__run5__27794b0c.json,27794b0c,research_summary,5,tier8_fixed_timeout__adaptive_timeout,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,311.92,267,5,4,True,0,0,0,heuristic,863,3
