log_file,run_id,task_name,run_index,phase,scenario_name,scenario_type,delay_ms,requested_delay_ms,jitter_ms,loss_pct,bandwidth_kbit,main_effect_axis,match_id,side,success,rounds,reviewer_rejections,elapsed_seconds,total_tokens,quality_score,ground_truth_score,ground_truth_passed,retry_count,timeout_count,total_error_count,eval_mode,final_answer_length,n_messages
coding_task__tier1_loss_cliff__main_loss_loss65__run3__12734114.json,12734114,coding_task,3,tier1_loss_cliff,main_loss_loss65,main_effect,0,0,0,65,,loss,,,True,3,0,230.48,371,5,5,True,0,0,0,heuristic,1262,3
coding_task__tier1_loss_cliff__main_loss_loss65__run4__de29ff20.json,de29ff20,coding_task,4,tier1_loss_cliff,main_loss_loss65,main_effect,0,0,0,65,,loss,,,True,3,0,120.32,226,5,5,True,0,0,0,heuristic,709,3
coding_task__tier1_loss_cliff__main_loss_loss65__run5__ffeee6ba.json,ffeee6ba,coding_task,5,tier1_loss_cliff,main_loss_loss65,main_effect,0,0,0,65,,loss,,,True,3,0,121.33,349,5,5,True,0,0,0,heuristic,1165,3
coding_task__tier1_loss_cliff__main_loss_loss70__run1__d6e33791.json,d6e33791,coding_task,1,tier1_loss_cliff,main_loss_loss70,main_effect,0,0,0,70,,loss,,,True,3,0,160.73,295,5,4,True,0,0,0,heuristic,983,3
coding_task__tier1_loss_cliff__main_loss_loss70__run2__b0805480.json,b0805480,coding_task,2,tier1_loss_cliff,main_loss_loss70,main_effect,0,0,0,70,,loss,,,True,3,0,199.71,328,5,5,True,0,0,0,heuristic,1091,3
coding_task__tier1_loss_cliff__main_loss_loss70__run3__2de76cbd.json,2de76cbd,coding_task,3,tier1_loss_cliff,main_loss_loss70,main_effect,0,0,0,70,,loss,,,False,2,0,958.91,368,,5,True,2,3,5,heuristic,1055,4
coding_task__tier1_loss_cliff__main_loss_loss70__run4__6c914a67.json,6c914a67,coding_task,4,tier1_loss_cliff,main_loss_loss70,main_effect,0,0,0,70,,loss,,,True,3,0,351.47,253,5,5,True,0,0,0,heuristic,809,3
coding_task__tier1_loss_cliff__main_loss_loss70__run5__40a82f4a.json,40a82f4a,coding_task,5,tier1_loss_cliff,main_loss_loss70,main_effect,0,0,0,70,,loss,,,True,3,0,132.66,249,5,5,True,0,0,0,heuristic,798,3
data_analysis__tier1_delay_extended__main_delay_d1200__run1__577508ce.json,577508ce,data_analysis,1,tier1_delay_extended,main_delay_d1200,main_effect,1200,1200,0,0,,delay,,,True,3,0,127.28,619,5,5,True,0,0,0,heuristic,2267,3
data_analysis__tier1_delay_extended__main_delay_d1200__run2__3b8f6249.json,3b8f6249,data_analysis,2,tier1_delay_extended,main_delay_d1200,main_effect,1200,1200,0,0,,delay,,,True,3,0,114.51,588,5,5,True,0,0,0,heuristic,2123,3
data_analysis__tier1_delay_extended__main_delay_d1200__run3__a8db5901.json,a8db5901,data_analysis,3,tier1_delay_extended,main_delay_d1200,main_effect,1200,1200,0,0,,delay,,,True,3,0,127.41,484,5,5,True,0,0,0,heuristic,1717,3
