log_file,run_id,task_name,run_index,phase,scenario_name,scenario_type,delay_ms,requested_delay_ms,jitter_ms,loss_pct,bandwidth_kbit,main_effect_axis,match_id,side,success,rounds,reviewer_rejections,elapsed_seconds,total_tokens,quality_score,ground_truth_score,ground_truth_passed,retry_count,timeout_count,total_error_count,eval_mode,final_answer_length,n_messages
planning_decision__tier8_fixed_timeout__none__t8_loss65__run5__5dc3a484.json,5dc3a484,planning_decision,5,tier8_fixed_timeout__none,t8_loss65,main_effect,0,0,0,65,,loss,,,True,3,0,131.44,198,5,4,True,0,0,0,heuristic,573,3
planning_decision__tier8_fixed_timeout__none__t8_loss70__run1__01d255fe.json,01d255fe,planning_decision,1,tier8_fixed_timeout__none,t8_loss70,main_effect,0,0,0,70,,loss,,,True,3,0,181.26,242,5,4,True,0,0,0,heuristic,702,3
planning_decision__tier8_fixed_timeout__none__t8_loss70__run2__5868d87b.json,5868d87b,planning_decision,2,tier8_fixed_timeout__none,t8_loss70,main_effect,0,0,0,70,,loss,,,True,3,0,192.12,256,5,4,True,0,0,0,heuristic,741,3
planning_decision__tier8_fixed_timeout__none__t8_loss70__run3__5965a7ae.json,5965a7ae,planning_decision,3,tier8_fixed_timeout__none,t8_loss70,main_effect,0,0,0,70,,loss,,,True,3,0,179.09,231,5,5,True,0,0,0,heuristic,651,3
planning_decision__tier8_fixed_timeout__none__t8_loss70__run4__3a6ac38f.json,3a6ac38f,planning_decision,4,tier8_fixed_timeout__none,t8_loss70,main_effect,0,0,0,70,,loss,,,True,3,0,204.45,270,5,4,True,0,0,0,heuristic,834,3
planning_decision__tier8_fixed_timeout__none__t8_loss70__run5__28a0ef69.json,28a0ef69,planning_decision,5,tier8_fixed_timeout__none,t8_loss70,main_effect,0,0,0,70,,loss,,,True,3,0,140.74,269,5,5,True,0,0,0,heuristic,834,3
planning_decision__tier8_fixed_timeout__none__t8_loss75__run1__70933f32.json,70933f32,planning_decision,1,tier8_fixed_timeout__none,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,481.75,141,5,4,True,0,0,0,heuristic,329,3
planning_decision__tier8_fixed_timeout__none__t8_loss75__run2__fd5457dd.json,fd5457dd,planning_decision,2,tier8_fixed_timeout__none,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,233.13,214,5,5,True,0,0,0,heuristic,606,3
planning_decision__tier8_fixed_timeout__none__t8_loss75__run3__2c59cee7.json,2c59cee7,planning_decision,3,tier8_fixed_timeout__none,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,193.07,252,5,4,True,0,0,0,heuristic,763,3
planning_decision__tier8_fixed_timeout__none__t8_loss75__run4__5cabba46.json,5cabba46,planning_decision,4,tier8_fixed_timeout__none,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,193.9,259,5,5,True,0,0,0,heuristic,736,3
