log_file,run_id,task_name,run_index,phase,scenario_name,scenario_type,delay_ms,requested_delay_ms,jitter_ms,loss_pct,bandwidth_kbit,main_effect_axis,match_id,side,success,rounds,reviewer_rejections,elapsed_seconds,total_tokens,quality_score,ground_truth_score,ground_truth_passed,retry_count,timeout_count,total_error_count,eval_mode,final_answer_length,n_messages
coding_task__three_day_baseline_extra__combined_d0000_loss0_j000__run14__76df29b5.json,76df29b5,coding_task,14,three_day_baseline_extra,combined_d0000_loss0_j000,combined,0,0,0,0,,,,,True,3,0,251.5,316,5,5,True,0,0,0,heuristic,1036,3
coding_task__three_day_baseline_extra__combined_d0000_loss0_j000__run15__8555fe9b.json,8555fe9b,coding_task,15,three_day_baseline_extra,combined_d0000_loss0_j000,combined,0,0,0,0,,,,,True,3,0,130.18,312,5,5,True,0,0,0,heuristic,1021,3
coding_task__three_day_baseline_extra__combined_d0000_loss0_j000__run16__437240ab.json,437240ab,coding_task,16,three_day_baseline_extra,combined_d0000_loss0_j000,combined,0,0,0,0,,,,,True,3,0,126.44,249,5,5,True,0,0,0,heuristic,794,3
coding_task__three_day_baseline_extra__combined_d0000_loss0_j000__run17__72d8cef0.json,72d8cef0,coding_task,17,three_day_baseline_extra,combined_d0000_loss0_j000,combined,0,0,0,0,,,,,True,3,0,172.34,217,5,5,True,0,0,0,heuristic,653,3
coding_task__three_day_baseline_extra__combined_d0000_loss0_j000__run18__87f4d7e2.json,87f4d7e2,coding_task,18,three_day_baseline_extra,combined_d0000_loss0_j000,combined,0,0,0,0,,,,,True,3,0,175.58,267,5,5,True,0,0,0,heuristic,864,3
coding_task__three_day_baseline_extra__combined_d0000_loss0_j000__run19__c534fb54.json,c534fb54,coding_task,19,three_day_baseline_extra,combined_d0000_loss0_j000,combined,0,0,0,0,,,,,True,3,0,107.74,236,5,5,True,0,0,0,heuristic,741,3
coding_task__three_day_baseline_extra__combined_d0000_loss0_j000__run1__fb9266e2.json,fb9266e2,coding_task,1,three_day_baseline_extra,combined_d0000_loss0_j000,combined,0,0,0,0,,,,,True,3,0,112.98,327,5,5,True,0,0,0,heuristic,1106,3
coding_task__three_day_baseline_extra__combined_d0000_loss0_j000__run20__84ce0493.json,84ce0493,coding_task,20,three_day_baseline_extra,combined_d0000_loss0_j000,combined,0,0,0,0,,,,,True,3,0,301.13,245,5,5,True,0,0,0,heuristic,765,3
coding_task__three_day_baseline_extra__combined_d0000_loss0_j000__run2__e0b209e4.json,e0b209e4,coding_task,2,three_day_baseline_extra,combined_d0000_loss0_j000,combined,0,0,0,0,,,,,True,3,0,260.96,360,5,5,True,0,0,0,heuristic,1209,3
coding_task__three_day_baseline_extra__combined_d0000_loss0_j000__run3__f9496ccf.json,f9496ccf,coding_task,3,three_day_baseline_extra,combined_d0000_loss0_j000,combined,0,0,0,0,,,,,True,3,0,185.18,317,5,5,True,0,0,0,heuristic,1076,3
coding_task__three_day_baseline_extra__combined_d0000_loss0_j000__run4__d50ed9d2.json,d50ed9d2,coding_task,4,three_day_baseline_extra,combined_d0000_loss0_j000,combined,0,0,0,0,,,,,True,3,0,267.5,277,5,5,True,0,0,0,heuristic,904,3
coding_task__three_day_baseline_extra__combined_d0000_loss0_j000__run5__a41d6ca7.json,a41d6ca7,coding_task,5,three_day_baseline_extra,combined_d0000_loss0_j000,combined,0,0,0,0,,,,,True,3,0,124.23,249,5,5,True,0,0,0,heuristic,771,3
coding_task__three_day_baseline_extra__combined_d0000_loss0_j000__run6__54ee084e.json,54ee084e,coding_task,6,three_day_baseline_extra,combined_d0000_loss0_j000,combined,0,0,0,0,,,,,True,3,0,125.06,229,5,5,True,0,0,0,heuristic,712,3
coding_task__three_day_baseline_extra__combined_d0000_loss0_j000__run7__6f068448.json,6f068448,coding_task,7,three_day_baseline_extra,combined_d0000_loss0_j000,combined,0,0,0,0,,,,,True,3,0,105.86,224,5,5,True,0,0,0,heuristic,694,3
coding_task__three_day_baseline_extra__combined_d0000_loss0_j000__run8__198d1bd6.json,198d1bd6,coding_task,8,three_day_baseline_extra,combined_d0000_loss0_j000,combined,0,0,0,0,,,,,True,3,0,172.97,325,5,5,True,0,0,0,heuristic,1078,3
coding_task__three_day_baseline_extra__combined_d0000_loss0_j000__run9__f5190e41.json,f5190e41,coding_task,9,three_day_baseline_extra,combined_d0000_loss0_j000,combined,0,0,0,0,,,,,True,3,0,134.09,255,5,5,True,0,0,0,heuristic,807,3
coding_task__three_day_combined_sample__combined_d0000_loss0_j000__run1__e629fc05.json,e629fc05,coding_task,1,three_day_combined_sample,combined_d0000_loss0_j000,combined,0,0,0,0,,,,,True,3,0,143.62,292,5,5,True,0,0,0,heuristic,976,3
coding_task__three_day_combined_sample__combined_d0000_loss0_j001__run1__f0cddb31.json,f0cddb31,coding_task,1,three_day_combined_sample,combined_d0000_loss0_j001,combined,50,0,1,0,,,,,True,3,0,332.41,300,5,5,True,0,0,0,heuristic,985,3
coding_task__three_day_combined_sample__combined_d0000_loss0_j020__run1__90bc87e6.json,90bc87e6,coding_task,1,three_day_combined_sample,combined_d0000_loss0_j020,combined,50,0,20,0,,,,,True,3,0,122.58,314,5,5,True,0,0,0,heuristic,1057,3
coding_task__three_day_combined_sample__combined_d0000_loss0_j075__run1__99d994bd.json,99d994bd,coding_task,1,three_day_combined_sample,combined_d0000_loss0_j075,combined,50,0,75,0,,,,,True,3,0,131.07,312,5,5,True,0,0,0,heuristic,1045,3
coding_task__three_day_combined_sample__combined_d0000_loss10_j020__run1__b7992f18.json,b7992f18,coding_task,1,three_day_combined_sample,combined_d0000_loss10_j020,combined,50,0,20,10,,,,,True,3,0,392.51,317,5,5,True,0,0,0,heuristic,1072,3
coding_task__three_day_combined_sample__combined_d0000_loss20_j000__run1__91eafd05.json,91eafd05,coding_task,1,three_day_combined_sample,combined_d0000_loss20_j000,combined,0,0,0,20,,,,,True,3,0,135.2,295,5,5,True,0,0,0,heuristic,955,3
coding_task__three_day_combined_sample__combined_d0000_loss20_j020__run1__f34f557c.json,f34f557c,coding_task,1,three_day_combined_sample,combined_d0000_loss20_j020,combined,50,0,20,20,,,,,True,3,0,133.33,306,5,5,True,0,0,0,heuristic,1008,3
coding_task__three_day_combined_sample__combined_d0000_loss20_j075__run1__f79fa284.json,f79fa284,coding_task,1,three_day_combined_sample,combined_d0000_loss20_j075,combined,50,0,75,20,,,,,True,3,0,112.01,206,5,5,True,0,0,0,heuristic,623,3
coding_task__three_day_combined_sample__combined_d0000_loss25_j075__run1__9b2689f0.json,9b2689f0,coding_task,1,three_day_combined_sample,combined_d0000_loss25_j075,combined,50,0,75,25,,,,,True,3,0,133.62,215,5,5,True,0,0,0,heuristic,670,3
coding_task__three_day_combined_sample__combined_d0000_loss75_j000__run1__9c1e2766.json,9c1e2766,coding_task,1,three_day_combined_sample,combined_d0000_loss75_j000,combined,0,0,0,75,,,,,True,3,0,170.83,238,5,5,True,0,0,0,heuristic,721,3
coding_task__three_day_combined_sample__combined_d0000_loss75_j005__run1__c88aa7a2.json,c88aa7a2,coding_task,1,three_day_combined_sample,combined_d0000_loss75_j005,combined,50,0,5,75,,,,,True,3,0,482.03,286,5,5,True,0,0,0,heuristic,860,3
coding_task__three_day_combined_sample__combined_d0000_loss75_j020__run1__fa5d421e.json,fa5d421e,coding_task,1,three_day_combined_sample,combined_d0000_loss75_j020,combined,50,0,20,75,,,,,True,3,0,302.56,319,5,5,True,0,0,0,heuristic,1048,3
coding_task__three_day_combined_sample__combined_d0000_loss75_j075__run1__dacbbc10.json,dacbbc10,coding_task,1,three_day_combined_sample,combined_d0000_loss75_j075,combined,50,0,75,75,,,,,False,1,0,499.08,105,,1,False,2,0,5,heuristic,0,3
coding_task__three_day_combined_sample__combined_d0050_loss20_j030__run1__c9f8c810.json,c9f8c810,coding_task,1,three_day_combined_sample,combined_d0050_loss20_j030,combined,50,50,30,20,,,,,True,3,0,118.9,289,5,5,True,0,0,0,heuristic,953,3
coding_task__three_day_combined_sample__combined_d0050_loss40_j075__run1__25864381.json,25864381,coding_task,1,three_day_combined_sample,combined_d0050_loss40_j075,combined,50,50,75,40,,,,,True,3,0,126.45,302,5,5,True,0,0,0,heuristic,1011,3
